862,1
863,0
1108,0
1109,1
1299,1
1300,0
3017,0
3018,1
3250,1
3251,0
4852,0
4853,1
5253,1
5254,0
6437,0
6438,1
6700,1
6701,0
6766,0
6767,1
7551,1
7552,0
7681,0
7682,1
7942,1
7943,0
8374,0
8375,1
9453,1
9454,0
9519,0
9520,1
18758,1
18759,0
18824,0
18825,1
20715,1
20716,0
62765,0
62766,1
62896,1
62897,0
63090,0
63091,1
63187,1
63188,0
63385,0
63386,1
63486,1
63487,0
63752,0
63753,1
63849,1
63850,0
65635,0
65636,1
66006,1
66007,0
80696,0
80697,1
82103,1
82104,0
82625,0
82626,1
83044,1
83045,0
84516,0
84517,1
85947,1
85948,0
86461,0
86462,1
86878,1
86879,0
88370,0
88371,1
89781,1
89782,0
90297,0
90298,1
90732,1
90733,0
92230,0
92231,1
93629,1
93630,0
94147,0
94148,1
94560,1
94561,0
96074,0
96075,1
97505,1
97506,0
97983,0
97984,1
98428,1
98429,0
99928,0
99929,1
101325,1
101326,0
101853,0
101854,1
102272,1
102273,0
103758,0
103759,1
105197,1
105198,0
105691,0
105692,1
106134,1
106135,0
107600,0
107601,1
109031,1
109032,0
109545,0
109546,1
109978,1
109979,0
111450,0
111451,1
112893,1
112894,0
113379,0
113380,1
113806,1
113807,0
115312,0
115313,1
116719,1
116720,0
117233,0
117234,1
117668,1
117669,0
119176,0
119177,1
120583,1
120584,0
121099,0
121100,1
121514,1
121515,0
122998,0
122999,1
124407,1
124408,0
124935,0
124936,1
125352,1
125353,0
126846,0
126847,1
127331,1
127332,0
141933,0
141934,1
143376,1
143377,0
143888,0
143889,1
144297,1
144298,0
145821,0
145822,1
147230,1
147231,0
147750,0
147751,1
148171,1
148172,0
149647,0
149648,1
151070,1
151071,0
151586,0
151587,1
151997,1
151998,0
153521,0
153522,1
154934,1
154935,0
155428,0
155429,1
155869,1
155870,0
157361,0
157362,1
158776,1
158777,0
159298,0
159299,1
159713,1
159714,0
161207,0
161208,1
162614,1
162615,0
163120,0
163121,1
163563,1
163564,0
165059,0
165060,1
166486,1
166487,0
167008,0
167009,1
167425,1
167426,0
168933,0
168934,1
170322,1
170323,0
170838,0
170839,1
171281,1
171282,0
172773,0
172774,1
174186,1
174187,0
174676,0
174677,1
175115,1
175116,0
176611,0
176612,1
177720,1
177721,0
290062,0
290063,1
290297,1
290298,0
297339,0
297340,1
297736,1
297737,0
297804,0
297805,1
298235,1
298236,0
299027,0
299028,1
299608,1
299609,0
299740,0
299741,1
300523,1
300524,0
300589,0
300590,1
301454,1
301455,0
301554,0
301555,1
301961,1
301962,0
344051,0
344052,1
344250,1
344251,0
344382,0
344383,1
344447,1
344448,0
344679,0
344680,1
344778,1
344779,0
344978,0
344979,1
345077,1
345078,0
345993,0
345994,1
346094,1
346095,0
347848,0
347849,1
348017,1
348018,0
362731,0
362732,1
364138,1
364139,0
364662,0
364663,1
365081,1
365082,0
366563,0
366564,1
368006,1
368007,0
368500,0
368501,1
368941,1
368942,0
370443,0
370444,1
371840,1
371841,0
372354,0
372355,1
372787,1
372788,0
374293,0
374294,1
375700,1
375701,0
376184,0
376185,1
376633,1
376634,0
378117,0
378118,1
379526,1
379527,0
380088,0
380089,1
380479,1
380480,0
381989,0
381990,1
383402,1
383403,0
383922,0
383923,1
384335,1
384336,0
385809,0
385810,1
387236,1
387237,0
387738,0
387739,1
388161,1
388162,0
389657,0
389658,1
391102,1
391103,0
391588,0
391589,1
392013,1
392014,0
393521,0
393522,1
394922,1
394923,0
395440,0
395441,1
395879,1
395880,0
397383,0
397384,1
398784,1
398785,0
399294,0
399295,1
399733,1
399734,0
401229,0
401230,1
402634,1
402635,0
403156,0
403157,1
403571,1
403572,0
405081,0
405082,1
406494,1
406495,0
407006,0
407007,1
407425,1
407426,0
408911,0
408912,1
409388,1
409389,0
423994,0
423995,1
425419,1
425420,0
425971,0
425972,1
426384,1
426385,0
427894,0
427895,1
429271,1
429272,0
429821,0
429822,1
430204,1
430205,0
431720,0
431721,1
433133,1
433134,0
433651,0
433652,1
434064,1
434065,0
435570,0
435571,1
436999,1
437000,0
437479,0
437480,1
437930,1
437931,0
439414,0
439415,1
440847,1
440848,0
441331,0
441332,1
441770,1
441771,0
443276,0
443277,1
444679,1
444680,0
445193,0
445194,1
445646,1
445647,0
447130,0
447131,1
448511,1
448512,0
449039,0
449040,1
449464,1
449465,0
450976,0
450977,1
452385,1
452386,0
452875,0
452876,1
453320,1
453321,0
454826,0
454827,1
456235,1
456236,0
456735,0
456736,1
457160,1
457161,0
458674,0
458675,1
460085,1
460086,0
460577,0
460578,1
461016,1
461017,0
462512,0
462513,1
463929,1
463930,0
464453,0
464454,1
464870,1
464871,0
638644,0
638645,1
638979,1
638980,0
639045,0
639046,1
639176,1
639177,0
640428,0
640429,1
640691,1
640692,0
642257,0
642258,1
642492,1
642493,0
642928,0
642929,1
643027,1
643028,0
643227,0
643228,1
643294,1
643295,0
643628,0
643629,1
643695,1
643696,0
643993,0
643994,1
644526,1
644527,0
644658,0
644659,1
645027,1
645028,0
645127,0
645128,1
645194,1
645195,0
645294,0
645295,1
645393,1
645394,0
645491,0
645492,1
645790,1
645791,0
645890,0
645891,1
646829,1
646830,0
646897,0
646898,1
647236,1
647237,0
647302,0
647303,1
647533,1
647534,0
647597,0
647598,1
647978,1
647979,0
648408,0
648409,1
648671,1
648672,0
648803,0
648804,1
653098,1
653099,0
653164,0
653165,1
