741,0
8845,1
9140,0
14180,1
14413,0
16035,1
16390,0
16488,1
16849,0
16915,1
17602,0
17666,1
18427,0
19903,1
20350,0
21812,1
22259,0
23731,1
24172,0
25646,1
26093,0
27543,1
27990,0
29454,1
29901,0
31377,1
31820,0
33282,1
33741,0
35177,1
35654,0
37098,1
37587,0
52215,1
52668,0
54136,1
54579,0
56047,1
56494,0
57960,1
58393,0
59865,1
60312,0
61796,1
62227,0
63695,1
64136,0
65600,1
66035,0
67507,1
67954,0
69434,1
69875,0
71321,1
71764,0
73248,1
73701,0
75143,1
75590,0
77064,1
77507,0
78967,1
79424,0
80862,1
81307,0
82787,1
83244,0
84682,1
85131,0
86605,1
87058,0
88528,1
88959,0
90429,1
90876,0
92322,1
92771,0
94235,1
94682,0
96158,1
96611,0
98043,1
98542,0
113172,1
113625,0
115099,1
115542,0
117002,1
117449,0
118921,1
119364,0
120824,1
121251,0
122723,1
123168,0
124632,1
125091,0
126563,1
127012,0
128458,1
128897,0
130365,1
130806,0
132266,1
132739,0
134177,1
134624,0
136108,1
136549,0
138017,1
138460,0
139926,1
140371,0
141843,1
142288,0
143740,1
144181,0
145651,1
146094,0
147542,1
148021,0
149457,1
149940,0
151390,1
151819,0
153289,1
153726,0
155186,1
155665,0
157103,1
157554,0
159002,1
159499,0
387339,1
387536,0
390902,1
391033,0
392699,1
392964,0
394510,1
394739,0
396153,1
397296,0
397362,1
397783,0
397849,1
398568,0
398636,1
398735,0
398871,1
404368,0
405816,1
406263,0
407745,1
408190,0
409630,1
410117,0
411539,1
412026,0
413468,1
413925,0
415359,1
415836,0
417284,1
417755,0
419189,1
419636,0
421118,1
421559,0
423027,1
423474,0
424922,1
425399,0
426837,1
427290,0
428744,1
429247,0
443857,1
444334,0
445788,1
446237,0
447715,1
448162,0
449636,1
450089,0
451549,1
451978,0
453450,1
453897,0
455345,1
455794,0
457270,1
457717,0
459187,1
459630,0
461090,1
461547,0
462991,1
463436,0
464930,1
465361,0
466835,1
467286,0
468734,1
469173,0
470637,1
471090,0
472566,1
473011,0
474461,1
474932,0
476368,1
476815,0
478299,1
478750,0
480194,1
480647,0
482117,1
482564,0
484012,1
484485,0
485919,1
486366,0
487856,1
488305,0
489749,1
490236,0
504860,1
505341,0
506781,1
507228,0
508708,1
509155,0
510593,1
511076,0
512528,1
512959,0
514431,1
514870,0
516352,1
516803,0
518245,1
518694,0
520164,1
520605,0
522067,1
522522,0
523970,1
524447,0
525905,1
526338,0
527810,1
528261,0
529705,1
530172,0
531608,1
532091,0
533545,1
533992,0
535440,1
535917,0
537355,1
537806,0
539290,1
539719,0
541191,1
541638,0
543088,1
543569,0
545011,1
545460,0
546928,1
547367,0
548841,1
549286,0
550740,1
551221,0
674807,1
674938,0
680184,1
680639,0
680771,1
681002,0
681842,1
682203,0
682335,1
684156,0
684222,1
