1717,0
2939,1
9272,0
54228,1
54391,0
70333,1
71740,0
72294,1
73673,0
74221,1
75600,0
76146,1
77523,0
78077,1
79448,0
79978,1
81379,0
81925,1
83304,0
83854,1
85261,0
85773,1
86220,0
87698,1
88141,0
89635,1
91028,0
91574,1
92951,0
93507,1
93950,0
95438,1
95889,0
97375,1
98748,0
99286,1
100681,0
101195,1
101644,0
103154,1
103601,0
105079,1
106458,0
107008,1
108385,0
108935,1
109380,0
110852,1
111291,0
112791,1
114198,0
114728,1
116119,0
116637,1
117052,0
131730,1
133141,0
133675,1
135076,0
135624,1
136997,0
137543,1
138950,0
139460,1
140865,0
141387,1
142782,0
143342,1
144725,0
145271,1
146638,0
147174,1
147619,0
149131,1
149546,0
151046,1
152451,0
152957,1
154356,0
154916,1
155343,0
156845,1
157258,0
158778,1
160157,0
160703,1
162074,0
162622,1
163067,0
164541,1
164982,0
166478,1
167853,0
285039,1
285174,0
286824,1
287155,0
290397,1
290690,0
290788,1
290989,0
291753,1
291818,0
291918,1
292015,0
292079,1
292470,0
292568,1
292893,0
294009,1
294450,0
294552,1
294815,0
294915,1
295278,0
295680,1
302253,0
302355,1
303990,0
318674,1
320085,0
320609,1
322018,0
322544,1
323955,0
324471,1
325880,0
326402,1
327809,0
328333,1
329746,0
330242,1
331643,0
332189,1
333600,0
334122,1
334569,0
336039,1
336482,0
337976,1
339359,0
339907,1
341282,0
341834,1
342281,0
343749,1
344192,0
345686,1
347067,0
347613,1
349020,0
349540,1
349987,0
351459,1
351900,0
353398,1
354803,0
355299,1
356722,0
357242,1
357693,0
359165,1
359638,0
361104,1
362501,0
363035,1
364426,0
364940,1
365389,0
380067,1
381474,0
382000,1
383415,0
383927,1
385330,0
385842,1
387247,0
387791,1
389198,0
389700,1
391097,0
391657,1
393040,0
393556,1
394963,0
395517,1
395932,0
397444,1
397857,0
399349,1
400744,0
401288,1
401967,0
589079,1
589344,0
590950,1
591247,0
592713,1
592944,0
594536,1
594635,0
596323,1
596554,0
596688,1
596755,0
597153,1
597514,0
597680,1
598469,0
598599,1
598890,0
599022,1
599977,0
600045,1
