863,0
1109,1
1300,0
3018,1
3251,0
4853,1
5254,0
6438,1
6701,0
6767,1
7552,0
7682,1
7943,0
8375,1
9454,0
9520,1
18759,0
18825,1
20716,0
62766,1
62897,0
63091,1
63188,0
63386,1
63487,0
63753,1
63850,0
65636,1
66007,0
80697,1
82104,0
82626,1
83045,0
84517,1
85948,0
86462,1
86879,0
88371,1
89782,0
90298,1
90733,0
92231,1
93630,0
94148,1
94561,0
96075,1
97506,0
97984,1
98429,0
99929,1
101326,0
101854,1
102273,0
103759,1
105198,0
105692,1
106135,0
107601,1
109032,0
109546,1
109979,0
111451,1
112894,0
113380,1
113807,0
115313,1
116720,0
117234,1
117669,0
119177,1
120584,0
121100,1
121515,0
122999,1
124408,0
124936,1
125353,0
126847,1
127332,0
141934,1
143377,0
143889,1
144298,0
145822,1
147231,0
147751,1
148172,0
149648,1
151071,0
151587,1
151998,0
153522,1
154935,0
155429,1
155870,0
157362,1
158777,0
159299,1
159714,0
161208,1
162615,0
163121,1
163564,0
165060,1
166487,0
167009,1
167426,0
168934,1
170323,0
170839,1
171282,0
172774,1
174187,0
174677,1
175116,0
176612,1
177721,0
290063,1
290298,0
297340,1
297737,0
297805,1
298236,0
299028,1
299609,0
299741,1
300524,0
300590,1
301455,0
301555,1
301962,0
344052,1
344251,0
344383,1
344448,0
344680,1
344779,0
344979,1
345078,0
345994,1
346095,0
347849,1
348018,0
362732,1
364139,0
364663,1
365082,0
366564,1
368007,0
368501,1
368942,0
370444,1
371841,0
372355,1
372788,0
374294,1
375701,0
376185,1
376634,0
378118,1
379527,0
380089,1
380480,0
381990,1
383403,0
383923,1
384336,0
385810,1
387237,0
387739,1
388162,0
389658,1
391103,0
391589,1
392014,0
393522,1
394923,0
395441,1
395880,0
397384,1
398785,0
399295,1
399734,0
401230,1
402635,0
403157,1
403572,0
405082,1
406495,0
407007,1
407426,0
408912,1
409389,0
423995,1
425420,0
425972,1
426385,0
427895,1
429272,0
429822,1
430205,0
431721,1
433134,0
433652,1
434065,0
435571,1
437000,0
437480,1
437931,0
439415,1
440848,0
441332,1
441771,0
443277,1
444680,0
445194,1
445647,0
447131,1
448512,0
449040,1
449465,0
450977,1
452386,0
452876,1
453321,0
454827,1
456236,0
456736,1
457161,0
458675,1
460086,0
460578,1
461017,0
462513,1
463930,0
464454,1
464871,0
638645,1
638980,0
639046,1
639177,0
640429,1
640692,0
642258,1
642493,0
642929,1
643028,0
643228,1
643295,0
643629,1
643696,0
643994,1
644527,0
644659,1
645028,0
645128,1
645195,0
645295,1
645394,0
645492,1
645791,0
645891,1
646830,0
646898,1
647237,0
647303,1
647534,0
647598,1
647979,0
648409,1
648672,0
648804,1
653099,0
653165,1
